,average_score,first_token,group_tokens,pair_score,Need_normalize
385727,0.8254967909853709,—,"('—', 'Academia', 'MathematicalEmmanuel')",0.9200781895065954,True
385728,0.9200431260051244,Academia,"('Academia', 'MathematicalEmmanuel', 'Bouchet')",0.8599456701835096,True
385730,0.9288582621987276,Bouchet,"('Bouchet', '—', 'Complication')",0.8296953706640329,True
385754,0.9296127223949396,Orth,"('Orth', '—', 'DéfiOris')",0.9160451475034784,True
385755,0.9173245392299384,—,"('—', 'DéfiOris', '—')",0.9057655463778674,True
385889,0.9202141940767181,BlueGold,"('BlueGold', 'DialArmin', 'Strom')",0.8542907368643361,True
385890,0.9256378818540032,DialArmin,"('DialArmin', 'Strom', '—')",0.8362669808689166,True
385891,0.920407690873846,Strom,"('Strom', '—', 'Skeleton')",0.9008195010379172,True
385945,0.8951171524142061,Cie,"('Cie', '—', 'Endeavour')",0.9161325950598584,True
385949,0.8223430234628789,Seconds,"('Seconds', 'ConceptHYT', '—')",0.9042903221337764,True
385955,0.9197853576238546,Ferrier,"('Ferrier', '—', 'Galet')",0.8492683126312303,True
385959,0.8755081176749795,—,"('—', 'Chronomètre', 'ObservatoireLouis')",0.9029362357622096,True
385965,0.9032683975184786,Time,"('Time', 'ZoneManufacture', 'Royale')",0.9055869926926609,True
385986,0.8941393938508884,Dual,"('Dual', 'TimeOris', '—')",0.9041850768329716,True
385987,0.8985926193505921,TimeOris,"('TimeOris', '—', 'Big')",0.9044046940911196,True
385992,0.7987210315018108,Calibre,"('Calibre', '111Piaget', '—')",0.9196418410852072,True
385996,0.91346379959414,900PRalph,"('900PRalph', 'Lauren', '—')",0.9013344657552892,True
386000,0.8105372117593705,Automotive,"('Automotive', 'TimepieceRGM', '—')",0.9035768737948744,True
386001,0.9344976531168012,TimepieceRGM,"('TimepieceRGM', '—', '801')",0.8685592665510716,True
386006,0.920551421212213,EngineersSaint,"('EngineersSaint', 'Honoré', '—')",0.8326527480697222,True
386014,0.8977372082526879,Northern,"('Northern', 'LightsSchwarz', 'Etienne')",0.9024992612463821,True
386025,0.8306149547313438,—,"('—', 'Chemin', 'des')",0.9047352044221244,True
386027,0.7814625034631135,des,"('des', 'Tourelles', 'Powermatic')",0.926318587499455,True
386029,0.8791758813115716,Powermatic,"('Powermatic', '80', 'COSCTudor')",0.943428187182308,True
386031,0.8215041244766602,COSCTudor,"('COSCTudor', '—', 'Fastrider')",0.9206333035152128,True
386160,0.7888783593880043,Ross,"('Ross', '—', 'BR01')",0.9212104994660816,True
386168,0.8413263571960086,Diagono,"('Diagono', 'MagnesiumCharriol', '—')",0.9048705068695068,True
386190,0.906230659363672,Constant,"('Constant', '—', 'Horological')",0.9269586834283604,True
386193,0.8177792738635049,SmartwatchHabring2,"('SmartwatchHabring2', '—', 'FelixHermès')",0.9039759619870223,True
386195,0.9120890637224686,FelixHermès,"('FelixHermès', '—', 'Slim')",0.93633736885373,True
386196,0.9398866026932788,—,"('—', 'Slim', ""d'HermèsMontblanc"")",0.9446569520546364,True
386198,0.8466472418206324,d'HermèsMontblanc,"(""d'HermèsMontblanc"", '—', 'Heritage')",0.9205856417680168,True
386199,0.9255588115790659,—,"('—', 'Heritage', 'Spirit')",0.9320807433391652,True
386200,0.9209339548083348,Heritage,"('Heritage', 'Spirit', 'Orbis')",0.7965599914068293,True
386201,0.9367792546327398,Spirit,"('Spirit', 'Orbis', 'TerrarumOlivier')",0.9130194574446852,True
386202,0.865846488532466,Orbis,"('Orbis', 'TerrarumOlivier', 'Orth')",0.9263449412883924,True
386204,0.9202808661669808,Orth,"('Orth', '—', 'DécouverteRalph')",0.8872260200967578,True
386216,0.8751440361576939,Carrera,"('Carrera', 'Calibre', 'Heuer')",0.9183339116942824,True
386355,0.9075173839817214,—,"('—', 'Royal', 'Oak')",0.9021647805890186,True
386358,0.9293731107998459,Offshore,"('Offshore', 'Selfwinding', 'Tourbillon')",0.8767006350708625,True
386384,0.8367579146716648,Patravi,"('Patravi', 'ScubaTecClerc', '—')",0.9208821754807228,True
386388,0.904249098764114,GMT,"('GMT', 'Power-Reserve', 'ChronometerFranc')",0.9087672006044736,True
386389,0.8578199097481963,Power-Reserve,"('Power-Reserve', 'ChronometerFranc', 'Vila')",0.9203471743289688,True
386392,0.9192203983341444,—,"('—', 'Intrepido', 'Diver')",0.9169088709746172,True
386394,0.9203375534008168,Diver,"('Diver', 'SuperligeroHarry', 'Winston')",0.909861954395002,True
386396,0.7720955851597197,Winston,"('Winston', '—', 'Project')",0.9209189598461706,True
386408,0.8167984651078064,Urban,"('Urban', 'Speed', 'Chronograph')",0.9238875644345612,True
386437,0.9119036390723332,—,"('—', 'PelagosZenith', '—')",0.9054862306003534,True
386558,0.9072125915057256,Söhne,"('Söhne', '—', 'Zeitwerk')",0.93313202295378,True
386559,0.8912378058040731,—,"('—', 'Zeitwerk', 'Minute')",0.9386611695673868,True
386560,0.8605213783059581,Zeitwerk,"('Zeitwerk', 'Minute', 'RepeaterAkrivia')",0.9532503310526338,True
386563,0.9146323570530994,—,"('—', 'Tourbillon', 'Chiming')",0.9307904991952576,True
386565,0.9071019713822148,Chiming,"('Chiming', 'Jump', 'HourChristophe')",0.9025671557507474,True
386568,0.9188704475519948,Claret,"('Claret', '—', 'AllegroFranc')",0.9524466407644768,True
386573,0.9384880600823094,Inaccessible,"('Inaccessible', 'Tourbillon', 'Minute')",0.9460785317491316,True
386574,0.9380590736385452,Tourbillon,"('Tourbillon', 'Minute', 'RepeaterGirard-Perregaux')",0.9431109990955928,True
386575,0.9353896645255988,Minute,"('Minute', 'RepeaterGirard-Perregaux', '—')",0.9183698848298106,True
386583,0.9125328354020268,BridgesHublot,"('BridgesHublot', '—', 'Big')",0.9298710950296036,True
386585,0.9369565417665224,Big,"('Big', 'Bang', 'Alarm')",0.9417379845508149,True
386706,0.844060490678355,TourbillonsBlancpain,"('TourbillonsBlancpain', '—', 'L-evolution')",0.922771566382744,True
386726,0.9307329187226154,Flying,"('Flying', 'Tourbillon', 'SkeletonChopard')",0.9250449014188824,True
386727,0.9294578187296773,Tourbillon,"('Tourbillon', 'SkeletonChopard', '—')",0.8955576277880118,True
386737,0.9200964655324924,WristwatchCvstos,"('WristwatchCvstos', '—', 'Challenge')",0.9231572584347902,True
386739,0.8551896308286211,Challenge,"('Challenge', 'Tourbillon', 'Gustave')",0.9243583247947064,True
386740,0.8602584974214359,Tourbillon,"('Tourbillon', 'Gustave', 'Eiffelde')",0.9199447375792622,True
386749,0.825831209131825,—,"('—', 'Academia', 'Grand')",0.9204427935910594,True
386759,0.934786956950044,24,"('24', 'Secondes', 'VisionH')",0.9002084534917071,True
386766,0.8566249644389777,—,"('—', 'Venturer', 'Tourbillon')",0.9172000326155052,True
386767,0.9254802272817588,Venturer,"('Venturer', 'Tourbillon', 'Dual')",0.7677084146301837,True
386768,0.85259353544121,Tourbillon,"('Tourbillon', 'Dual', 'TimeLeroy')",0.9236259966551508,True
386798,0.938913494249244,Carrera,"('Carrera', 'Calibre', 'Heuer')",0.9247595504563244,True
386799,0.9198737763732834,Calibre,"('Calibre', 'Heuer', '02')",0.8304653348203273,True
386803,0.9056340547785979,Chronograph,"('Chronograph', 'Tourbillon', 'COSCUlysse')",0.9174442465309506,True
386806,0.7951207710360578,Nardin,"('Nardin', '—', 'Ulysse')",0.9028126776540072,True
387696,0.9195020595999428,Only,"('Only', 'five', 'meals')",0.8678995089844558,True
387838,0.9287619508598848,white,"('white', 'bread', 'fried')",0.8547784364822889,True
388877,0.9044226009362694,$,"('$', '11', 'million')",0.96532221043846,True
388933,0.8969859426450353,power,"('power', 'reserve', 'indicator')",0.93795208806343,True
389033,0.8821533486414159,18k,"('18k', 'white', 'gold')",0.9031778354459902,True
389034,0.8589626243568254,white,"('white', 'gold', 'case')",0.9026318909948784,True
389448,0.8593270021341737,rotating,"('rotating', 'sky', 'chart')",0.9378508227911324,True
389883,0.8375131549173545,activating,"('activating', 'between', '10')",0.9040606080543108,True
389884,0.8844378280031837,between,"('between', '10', 'p.m.')",0.9420008961604384,True
389885,0.8816555361947996,10,"('10', 'p.m.', 'and')",0.9032736083366424,True
389962,0.9296023473237514,power,"('power', 'reserve', 'indicator')",0.901580121224394,True
390955,0.9110679467690336,18-karat,"('18-karat', 'gold', 'toy')",0.9137884723859688,True
391278,0.8531063300871119,rotated,"('rotated', '90', 'degrees')",0.9201037001701734,True
391345,0.9307400898473448,running,"('running', 'seconds', 'indicator')",0.8403830642784283,True
391402,0.8173955989134788,Pocket,"('Pocket', 'Time', 'Instrument')",0.9210313441037298,True
391623,0.8288928729072781,solid,"('solid', 'gold', 'pocket')",0.9226608925157106,True
391984,0.9090904817444608,subtle,"('subtle', 'date', 'window')",0.9291708996318424,True
391987,0.9192550046220699,at,"('at', '3', ""o'clock"")",0.9180630423665552,True
391988,0.8851975330511125,3,"('3', ""o'clock"", 'finishes')",0.9558643322708864,True
392525,0.8978576375833346,Rolex,"('Rolex', 'coronet', 'logo')",0.9167041371379676,True
392637,0.9200759374336306,bold,"('bold', 'square', 'markers')",0.911757712544528,True
393221,0.9200296564956983,startling,"('startling', '100', 'hours')",0.8202862980004996,True
393336,0.9008681018891088,minute,"('minute', 'repeaters', ';')",0.9051528445708258,True
393554,0.9207244664897026,annual,"('annual', 'calendar', 'priced')",0.912292183021573,True
394761,0.8682237860476772,MB,"('MB', '&', 'F')",0.9215646310397964,True
395082,0.86513244440306,46,"('46', 'hour', 'power')",0.9231846683406966,True
395230,0.8453089920468719,elegant,"('elegant', 'rose', 'gold')",0.9247687959615408,True
395304,0.9168065878340822,previous,"('previous', 'gold', 'edition')",0.9309028639194116,True
395765,0.8932148267241939,TAG,"('TAG', 'Heuer', 'Connected')",0.9243654585965632,True
395836,0.8266562579288932,nine,"('nine', 'TAG', 'Heuer')",0.9270366783516092,True
395841,0.8315914740174153,19,"('19', 'retail', 'partners')",0.9265846451121212,True
396102,0.8653297950744485,$,"('$', '1,500', 'Connected')",0.9163106901953264,True
398546,0.8690318023966661,major,"('major', 'retail', 'outlets')",0.9252219255664512,True
399103,0.9085400184489294,standard,"('standard', 'stainless', 'steel')",0.9360166284860524,True
399292,0.9381747210770776,Red,"('Red', 'stainless', 'steel')",0.9162142331260515,True
399359,0.8621929512946319,available,"('available', 'Sept.', '16')",0.9272034311444952,True
399360,0.8695061730594151,Sept.,"('Sept.', '16', '.')",0.90291443815673,True
399886,0.93589116942217,$,"('$', '150', 'million')",0.9062711700433248,True
399890,0.9140126181177864,$,"('$', '200', 'million')",0.9058229200372236,True
402366,0.8110911692498123,usual,"('usual', 'screw-down', 'caseback')",0.9029319036714091,True
402722,0.9051708122497631,large,"('large', 'horn', 'shapes')",0.9237913225288584,True
403195,0.8942239024221935,50,"('50', 'numbered', 'pieces')",0.9237075931922332,True
403199,0.8763769535903259,priced,"('priced', 'at', '$')",0.9038168893548756,True
403387,0.8851952361907407,pressed,"('pressed', 'white', 'shirt')",0.922290039320896,True
403529,0.8400661210865034,19,"('19', 'years', 'old')",0.9174656992530714,True
403889,0.8826301540799055,spending,"('spending', '$', '80,000')",0.9207671957153444,True
404083,0.8840060229940238,stunning,"('stunning', 'crystal', 'pieces')",0.9025810448115226,True
404343,0.8040690089706897,until,"('until', 'April', '24')",0.9267208946369028,True
405038,0.8862561534810818,"7,000","('7,000', 'square', 'feet')",0.9044420864715451,True
405141,0.9306738279892892,de,"('de', 'la', 'Tour')",0.9153939752461968,True
405168,0.8790053318930084,fermented,"('fermented', 'rice', 'batter')",0.9204263284521712,True
405958,0.918558739432878,Grande,"('Grande', 'Complication', 'split-seconds')",0.9082679807431684,True
406095,0.7767682051413419,Harmony,"('Harmony', 'Tourbillon', 'Chronograph')",0.9244337534790358,True
406169,0.9307808873306288,Harmony,"('Harmony', 'Tourbillon', 'Chronograph')",0.9075158690386748,True
406245,0.8506614023658352,Hz,"('Hz', 'balance', 'wheel')",0.9237215831523672,True
406295,0.8680483753635878,625,"('625', 'pieces', 'each')",0.9205696546286646,True
407277,0.8942722698512916,generated,"('generated', '$', '7.3')",0.9047978224675656,True
407546,0.919948610000072,$,"('$', '30', 'million')",0.9709723112516948,True
407609,0.8944632752723591,$,"('$', '10', 'million')",0.9196080110842106,True
407692,0.8949342723388108,predicted,"('predicted', '$', '17')",0.9196666998004902,True
408709,0.9195759481155809,white,"('white', 'Arabic', 'numerals')",0.8415216793597153,True
408726,0.935648970977538,bright,"('bright', 'white', 'seconds')",0.9377363393368298,True
409676,0.8727983855961321,solid,"('solid', '18-karat', 'gold')",0.950090502800158,True
409682,0.9126752694006706,intricate,"('intricate', 'gold', 'Jubilee-style')",0.9082604551591976,True
409831,0.8924249117238363,A,"('A', 'gold', 'date')",0.9398883289686036,True
409837,0.8666854582002668,mono-color,"('mono-color', 'bezel', 'complete')",0.9024722389970994,True
409971,0.9198205673326488,sold,"('sold', '3.6', 'million')",0.8472804134371237,True
410206,0.8142881611821671,46,"('46', 'millimeters', 'across')",0.9045133298382808,True
410591,0.9192836601697464,retail,"('retail', 'stores', 'later')",0.8729768167157427,True
410853,0.8920648036278798,including,"('including', 'custom', 'models')",0.9052171854937721,True
412192,0.907043989329934,placed,"('placed', 'headphone', 'jack')",0.9006486064397619,True
413857,0.9215097243010301,Disney,"('Disney', 'East', 'Berlin')",0.8466061229332316,True
414236,0.8985123898649154,limited,"('limited', 'edition', 'calendar')",0.9160853360674984,True
414261,0.9018716965114448,stainless,"('stainless', 'steel', 'or')",0.9168156015295712,True
414263,0.8881520118583721,or,"('or', 'rose', 'gold')",0.9032083596116998,True
414526,0.8565341441911802,limited,"('limited', 'edition', 'CT60')",0.9044062819032248,True
415465,0.8658917282998612,Air,"('Air', 'Max', '1')",0.9443541989669992,True
415501,0.9146219347901428,yellow,"('yellow', 'gold', 'case')",0.9303179912195332,True
415534,0.7501525512702248,Watch,"('Watch', 'Space', 'Black')",0.9045728286624732,True
415535,0.8168147628068639,Space,"('Space', 'Black', 'stainless-steel')",0.9049028534059206,True
415667,0.8734141344793644,bright,"('bright', 'blue', 'leather')",0.918899983728398,True
415691,0.8516632743754464,Watch,"('Watch', 'Sport', 'silver')",0.94187079641927,True
415692,0.8267419334570287,Sport,"('Sport', 'silver', 'aluminum')",0.9503312541193468,True
415697,0.8474735587644356,blue,"('blue', 'sport', 'band')",0.9228544048500238,True
415726,0.9257192929071768,green,"('green', 'sport', 'band')",0.9277207301690712,True
415755,0.8104529475600075,white,"('white', 'sport', 'band')",0.9200217271581412,True
418332,0.847536927414573,$,"('$', '10', 'and')",0.9032416016232436,True
418693,0.8817891859670222,5.7,"('5.7', 'inches', 'instead')",0.9215782442543174,True
418815,0.7635389702910861,X,"('X', 'Style', 'upgrades')",0.9033232790417086,True
418912,0.91584369676007,dual,"('dual', 'LED', 'flash')",0.9090186975746772,True
419708,0.9161449144061878,18K,"('18K', 'gold', 'Omega')",0.911751958319284,True
419709,0.9258431391167624,gold,"('gold', 'Omega', 'Speedmaster')",0.9155139275972388,True
419737,0.9255548047408249,white-painted,"('white-painted', 'War', 'Boys')",0.9223634986954248,True
420391,0.8927592645973377,Chevy,"('Chevy', 'Fleetmaster', 'fused')",0.9037557947313876,True
420522,0.9168412442443032,80,"('80', 'km', 'per')",0.9136743863984824,True
420523,0.8943026451590799,km,"('km', 'per', 'hour')",0.9246593527485809,True
420599,0.9181979545082698,slick,"('slick', 'silver', 'finish')",0.9006967586778488,True
421182,0.8987377888342439,600,"('600', 'cubic', 'inches')",0.9371779884011956,True
422103,0.741449178929445,stark,"('stark', 'contrast', 'between')",0.9030680673806952,True
422618,0.9155282375099921,x,"('x', '1440', 'resolution')",0.9008929939272572,True
423226,0.8835159606590595,steep,"('steep', 'price', 'tag')",0.9454082534037076,True
425355,0.8521540189489524,skinny,"('skinny', 'white', 'seconds')",0.9394492469764222,True
425830,0.8490551105382794,across,"('across', '16', 'sizes')",0.9277181794464192,True
425891,0.911124784795693,tailored,"('tailored', 'sloan', 'oxford')",0.9100254666350648,True
426833,0.8337632184002379,crepe,"('crepe', 'blazer', 'by')",0.9049731208034151,True
428067,0.8733377061485386,competing,"('competing', 'across', '12')",0.9199736833668402,True
428209,0.9198550544443708,Winston,"('Winston', '—', 'Premier')",0.826845182312069,True
428215,0.9324035928158824,36mmHermès,"('36mmHermès', '—', 'Slim')",0.9117840770222584,True
428403,0.9153573347955288,Concept,"('Concept', 'Laptimer', 'Michael')",0.903041808739179,True
428411,0.8804231601223882,ChronographLouis,"('ChronographLouis', 'Moinet', '—')",0.9043055262802738,True
428412,0.8709424800705621,Moinet,"('Moinet', '—', 'MemorisMontblanc')",0.905223306234403,True
428413,0.8202317727882169,—,"('—', 'MemorisMontblanc', '—')",0.919336141335144,True
428416,0.894469775859362,Heritage,"('Heritage', 'Chronométrie', 'ExoTourbillon')",0.9047177075559136,True
